exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.77212,75.35715252000227,2026-06-03T22:21:32.697116
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.7741,137.26462116199764,2026-06-03T22:23:50.143634
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.77366,133.43487955800083,2026-06-03T22:26:03.745927
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.77438,150.05605318699963,2026-06-03T22:28:33.971502
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.77542,84.22523665100016,2026-06-03T22:29:58.365326
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.77536,95.36980629800019,2026-06-03T22:31:33.917305
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.77338,76.60825046099853,2026-06-03T22:32:50.707718
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Linear SVM,varies,-1,-1,1000,0,0.71012,5.906764330997248,2026-06-03T22:32:56.803780
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Linear SVM,varies,-1,-1,1000,1,0.71084,6.0129950669979735,2026-06-03T22:33:02.978862
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Linear SVM,varies,-1,-1,1000,2,0.71004,6.197162304997619,2026-06-03T22:33:09.337410
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.75346,103.2809303790018,2026-06-03T22:34:52.783874
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.75502,114.06386132400075,2026-06-03T22:36:47.020657
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.75588,110.24279591600134,2026-06-03T22:38:37.436728
exp3_scalability,Cover Type Full,581012,100000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.7757,156.4693597080004,2026-06-03T22:41:14.081281
